incident_id,user_id,Incident_Description,Root_Cause,Resolution,Solution,Business_Impact,Subcategory_Id,created_at,updated_at,severity
26196061,4,"Service disruption in Sale Price Incorrect due to network misconfiguration, leading to client dissatisfaction.","Operational downtime in Sale Price Incorrect traced to resource overload, causing business disruption.","Operational downtime in Sale Price Incorrect traced to service downtime, causing revenue loss.","User reported Sale Price Incorrect issue causing revenue loss, impacting user satisfaction and business operations.",Minimal impact caused by service downtime in Sale Price Incorrect.,603,2024-10-06 08:40:05,,Low
92714568,8,"Operational downtime in Discount Expired Early traced to unauthorized access, causing client dissatisfaction.",Error reported in Discount Expired Early: frequent errors. Impact on service reliability observed.,"Operational downtime in Discount Expired Early traced to network misconfiguration, causing revenue loss.","Operational downtime in Discount Expired Early traced to resource overload, causing revenue loss.",Minimal impact caused by network misconfiguration in Discount Expired Early.,604,2024-10-21 07:29:56,2024-10-05 01:21:16,Low
93615880,10,"Service disruption in Promotion Not Visible due to unauthorized access, leading to revenue loss.","System encountered failed API calls in Promotion Not Visible, resulting in revenue loss.","User reported Promotion Not Visible issue causing service inconsistency, impacting user satisfaction and business operations.",Error reported in Promotion Not Visible: frequent errors. Impact on service reliability observed.,Critical issue in Promotion Not Visible causing revenue loss.,605,2024-10-12 01:05:38,,High
97328372,7,"Service disruption in Free Shipping Not Applied due to network misconfiguration, leading to revenue loss.","User reported Free Shipping Not Applied issue causing service inconsistency, impacting user satisfaction and business operations.","Operational downtime in Free Shipping Not Applied traced to unauthorized access, causing revenue loss.",Error reported in Free Shipping Not Applied: unexpected outages. Impact on end-user experience observed.,Moderate disruption observed in Free Shipping Not Applied due to service downtime.,606,2024-10-17 09:39:35,2024-10-25 10:59:48,Medium
59891092,5,"System encountered high latency in Bundle Discount Error, resulting in service inconsistency.","Performance degradation observed in Bundle Discount Error with high CPU usage, requiring immediate attention.",Error reported in Bundle Discount Error: data corruption. Impact on end-user experience observed.,"Operational downtime in Bundle Discount Error traced to service downtime, causing service inconsistency.",Moderate disruption observed in Bundle Discount Error due to unauthorized access.,607,2024-10-16 09:49:33,,Medium
86171922,1,"System encountered unexpected outages in Flash Sale Issue, resulting in revenue loss.","Performance degradation observed in Flash Sale Issue with memory leaks detected, requiring immediate attention.","Service disruption in Flash Sale Issue due to service downtime, leading to service inconsistency.","System encountered data corruption in Flash Sale Issue, resulting in revenue loss.",Critical issue in Flash Sale Issue causing service inconsistency.,608,2024-10-12 06:50:01,,High
21780054,5,Error reported in Promotion Overlapping: data corruption. Impact on service reliability observed.,Error reported in Promotion Overlapping: high latency. Impact on end-user experience observed.,"Operational downtime in Promotion Overlapping traced to unauthorized access, causing business disruption.","Service disruption in Promotion Overlapping due to resource overload, leading to client dissatisfaction.",Minimal impact caused by service downtime in Promotion Overlapping.,609,2024-10-26 06:09:20,2024-10-09 13:23:05,Low
44889878,8,"Performance degradation observed in Loyalty Points Not Applied with memory leaks detected, requiring immediate attention.","Operational downtime in Loyalty Points Not Applied traced to service downtime, causing business disruption.","Service disruption in Loyalty Points Not Applied due to network misconfiguration, leading to client dissatisfaction.","System encountered unexpected outages in Loyalty Points Not Applied, resulting in business disruption.",Critical issue in Loyalty Points Not Applied causing business disruption.,610,2024-10-03 12:49:40,2024-10-28 22:27:14,High
64272316,4,"System encountered high latency in Support Ticket Delays, resulting in service inconsistency.","User reported Support Ticket Delays issue causing service inconsistency, impacting user satisfaction and business operations.","Performance degradation observed in Support Ticket Delays with high CPU usage, requiring immediate attention.","Performance degradation observed in Support Ticket Delays with 99.9% failure rate, requiring immediate attention.",Critical issue in Support Ticket Delays causing client dissatisfaction.,702,2024-10-06 03:10:19,2024-10-06 12:56:28,High
47574969,6,"Service disruption in Chatbot Not Responding due to service downtime, leading to client dissatisfaction.","Service disruption in Chatbot Not Responding due to resource overload, leading to business disruption.","Performance degradation observed in Chatbot Not Responding with high CPU usage, requiring immediate attention.","Operational downtime in Chatbot Not Responding traced to unauthorized access, causing service inconsistency.",Minimal impact caused by resource overload in Chatbot Not Responding.,705,2024-10-29 18:14:53,2024-10-23 10:20:42,Low
89232669,6,"Service disruption in Support Chat Disconnected due to unauthorized access, leading to business disruption.","Operational downtime in Support Chat Disconnected traced to resource overload, causing service inconsistency.","Service disruption in Support Chat Disconnected due to resource overload, leading to client dissatisfaction.","Service disruption in Support Chat Disconnected due to resource overload, leading to service inconsistency.",Moderate disruption observed in Support Chat Disconnected due to resource overload.,709,2024-10-11 20:37:56,2024-10-29 18:07:24,Medium
